Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Accrual Date
CRI,CARTERS INC,Consumer Discretionary,Equity,"307,107.70",0.00,"307,107.70","9,734.00",31.55,United States,New York Stock Exchange Inc.,USD,1.00,--
LENB,LENNAR CORP CLASS B,Consumer Discretionary,Equity,"304,572.00",0.00,"304,572.00","2,986.00",102.00,United States,New York Stock Exchange Inc.,USD,1.00,--
VECO,VEECO INSTRUMENTS INC,Information Technology,Equity,"303,888.80",0.00,"303,888.80","15,044.00",20.20,United States,NASDAQ,USD,1.00,--
SAFT,SAFETY INSURANCE GROUP INC,Financials,Equity,"304,378.65",0.00,"304,378.65","3,737.00",81.45,United States,NASDAQ,USD,1.00,--
EWTX,EDGEWISE THERAPEUTICS INC,Health Care,Equity,"301,934.64",0.00,"301,934.64","20,346.00",14.84,United States,NASDAQ,USD,1.00,--
PRA,PROASSURANCE CORP,Financials,Equity,"302,012.22",0.00,"302,012.22","13,029.00",23.18,United States,New York Stock Exchange Inc.,USD,1.00,--
ESRT,EMPIRE STATE REALTY REIT INC TRUST,Real Estate,Equity,"302,471.04",0.00,"302,471.04","38,336.00",7.89,United States,New York Stock Exchange Inc.,USD,1.00,--
SFL,SFL LTD,Energy,Equity,"300,191.50",0.00,"300,191.50","34,825.00",8.62,United States,New York Stock Exchange Inc.,USD,1.00,--
ENVX,ENOVIX CORP,Industrials,Equity,"300,412.19",0.00,"300,412.19","37,883.00",7.93,United States,NASDAQ,USD,1.00,--
HLIT,HARMONIC INC,Information Technology,Equity,"300,950.98",0.00,"300,950.98","31,813.00",9.46,United States,NASDAQ,USD,1.00,--
AUPH,AURINIA PHARMACEUTICALS INC,Health Care,Equity,"298,664.00",0.00,"298,664.00","37,333.00",8.00,United States,NASDAQ,USD,1.00,--
TALO,TALOS ENERGY INC,Energy,Equity,"299,373.10",0.00,"299,373.10","35,555.00",8.42,United States,New York Stock Exchange Inc.,USD,1.00,--
NBHC,NATIONAL BANK HOLDINGS CORP CLASS,Financials,Equity,"299,393.85",0.00,"299,393.85","8,169.00",36.65,United States,New York Stock Exchange Inc.,USD,1.00,--
SPT,SPROUT SOCIAL INC CLASS A,Information Technology,Equity,"299,524.17",0.00,"299,524.17","13,547.00",22.11,United States,NASDAQ,USD,1.00,--
JBI,JANUS INTERNATIONAL GROUP INC,Industrials,Equity,"299,562.36",0.00,"299,562.36","37,259.00",8.04,United States,New York Stock Exchange Inc.,USD,1.00,--
AMC,AMC ENTERTAINMENT HOLDINGS INC CLA,Communication,Equity,"297,239.13",0.00,"297,239.13","89,261.00",3.33,United States,New York Stock Exchange Inc.,USD,1.00,--
AORT,ARTIVION INC,Health Care,Equity,"297,302.50",0.00,"297,302.50","10,450.00",28.45,United States,New York Stock Exchange Inc.,USD,1.00,--
VRTS,VIRTUS INVESTMENT PARTNERS INC,Financials,Equity,"295,909.75",0.00,"295,909.75","1,733.00",170.75,United States,New York Stock Exchange Inc.,USD,1.00,--
MSEX,MIDDLESEX WATER,Utilities,Equity,"296,011.80",0.00,"296,011.80","5,157.00",57.40,United States,NASDAQ,USD,1.00,--
DRVN,DRIVEN BRANDS HOLDINGS INC,Industrials,Equity,"296,714.15",0.00,"296,714.15","16,811.00",17.65,United States,NASDAQ,USD,1.00,--
INMD,INMODE LTD,Health Care,Equity,"296,730.12",0.00,"296,730.12","20,172.00",14.71,Israel,NASDAQ,USD,1.00,--
CENX,CENTURY ALUMINUM,Materials,Equity,"294,038.22",0.00,"294,038.22","15,141.00",19.42,United States,NASDAQ,USD,1.00,--
AZTA,AZENTA INC,Health Care,Equity,"294,093.20",0.00,"294,093.20","10,370.00",28.36,United States,NASDAQ,USD,1.00,--
NVAX,NOVAVAX INC,Health Care,Equity,"294,393.00",0.00,"294,393.00","40,550.00",7.26,United States,NASDAQ,USD,1.00,--
CSR,CENTERSPACE,Real Estate,Equity,"294,467.62",0.00,"294,467.62","4,622.00",63.71,United States,New York Stock Exchange Inc.,USD,1.00,--
HOPE,HOPE BANCORP INC,Financials,Equity,"292,620.09",0.00,"292,620.09","29,001.00",10.09,United States,NASDAQ,USD,1.00,--
FOXF,FOX FACTORY HOLDING CORP,Consumer Discretionary,Equity,"293,091.05",0.00,"293,091.05","11,123.00",26.35,United States,NASDAQ,USD,1.00,--
MRC,MRC GLOBAL INC,Industrials,Equity,"293,367.42",0.00,"293,367.42","23,118.00",12.69,United States,New York Stock Exchange Inc.,USD,1.00,--
LGIH,LGI HOMES INC,Consumer Discretionary,Equity,"293,394.15",0.00,"293,394.15","5,895.00",49.77,United States,NASDAQ,USD,1.00,--
ACT,ENACT HOLDINGS INC,Financials,Equity,"293,648.60",0.00,"293,648.60","8,414.00",34.90,United States,NASDAQ,USD,1.00,--
BHLB,BERKSHIRE HILLS BANCORP INC,Financials,Equity,"290,923.69",0.00,"290,923.69","11,623.00",25.03,United States,New York Stock Exchange Inc.,USD,1.00,--
LADR,LADDER CAPITAL CORP CLASS A,Financials,Equity,"291,747.09",0.00,"291,747.09","27,759.00",10.51,United States,New York Stock Exchange Inc.,USD,1.00,--
THS,TREEHOUSE FOODS INC,Consumer Staples,Equity,"289,277.43",0.00,"289,277.43","13,143.00",22.01,United States,New York Stock Exchange Inc.,USD,1.00,--
BKE,BUCKLE INC,Consumer Discretionary,Equity,"289,329.72",0.00,"289,329.72","6,738.00",42.94,United States,New York Stock Exchange Inc.,USD,1.00,--
TILE,INTERFACE INC,Industrials,Equity,"289,433.25",0.00,"289,433.25","14,293.00",20.25,United States,NASDAQ,USD,1.00,--
NSSC,NAPCO SECURITY TECHNOLOGIES INC,Information Technology,Equity,"289,634.40",0.00,"289,634.40","10,120.00",28.62,United States,NASDAQ,USD,1.00,--
ADPT,ADAPTIVE BIOTECHNOLOGIES CORP,Health Care,Equity,"289,929.92",0.00,"289,929.92","29,168.00",9.94,United States,NASDAQ,USD,1.00,--
TCBK,TRICO BANCSHARES,Financials,Equity,"289,970.85",0.00,"289,970.85","7,215.00",40.19,United States,NASDAQ,USD,1.00,--
VBTX,VERITEX HOLDINGS INC,Financials,Equity,"290,474.34",0.00,"290,474.34","12,013.00",24.18,United States,NASDAQ,USD,1.00,--
PPTA,PERPETUA RESOURCES CORP,Materials,Equity,"290,600.28",0.00,"290,600.28","16,788.00",17.31,United States,NASDAQ,USD,1.00,--
PMT,PENNYMAC MORTGAGE INVESTMENT TRUST,Financials,Equity,"288,141.84",0.00,"288,141.84","23,541.00",12.24,United States,New York Stock Exchange Inc.,USD,1.00,--
PLAB,PHOTRONICS INC,Information Technology,Equity,"286,438.23",0.00,"286,438.23","16,083.00",17.81,United States,NASDAQ,USD,1.00,--
PGRE,PARAMOUNT GROUP REIT INC,Real Estate,Equity,"287,207.33",0.00,"287,207.33","46,549.00",6.17,United States,New York Stock Exchange Inc.,USD,1.00,--
RXRX,RECURSION PHARMACEUTICALS INC CLAS,Health Care,Equity,"287,351.84",0.00,"287,351.84","65,456.00",4.39,United States,NASDAQ,USD,1.00,--
RSI,RUSH STREET INTERACTIVE INC CLASS,Consumer Discretionary,Equity,"287,429.70",0.00,"287,429.70","22,830.00",12.59,United States,New York Stock Exchange Inc.,USD,1.00,--
BBSI,BARRETT BUSINESS SERVICES INC,Industrials,Equity,"287,661.00",0.00,"287,661.00","6,900.00",41.69,United States,NASDAQ,USD,1.00,--
DGII,DIGI INTERNATIONAL INC,Information Technology,Equity,"285,019.00",0.00,"285,019.00","8,572.00",33.25,United States,NASDAQ,USD,1.00,--
ARRY,ARRAY TECHNOLOGIES INC,Industrials,Equity,"286,176.24",0.00,"286,176.24","40,824.00",7.01,United States,NASDAQ,USD,1.00,--
PEBO,PEOPLES BANCORP INC,Financials,Equity,"282,805.11",0.00,"282,805.11","9,551.00",29.61,United States,NASDAQ,USD,1.00,--
MD,PEDIATRIX MEDICAL GROUP INC,Health Care,Equity,"282,886.20",0.00,"282,886.20","20,499.00",13.80,United States,New York Stock Exchange Inc.,USD,1.00,--
HCSG,HEALTHCARE SERVICES GROUP INC,Industrials,Equity,"282,978.92",0.00,"282,978.92","20,041.00",14.12,United States,NASDAQ,USD,1.00,--
FIHL,FIDELIS INSURANCE HOLDINGS LTD,Financials,Equity,"280,487.48",0.00,"280,487.48","15,964.00",17.57,Bermuda,New York Stock Exchange Inc.,USD,1.00,--
DYN,DYNE THERAPEUTICS INC,Health Care,Equity,"280,886.09",0.00,"280,886.09","21,167.00",13.27,United States,NASDAQ,USD,1.00,--
KLG,WK KELLOGG,Consumer Staples,Equity,"278,753.40",0.00,"278,753.40","17,207.00",16.20,United States,New York Stock Exchange Inc.,USD,1.00,--
PWP,PERELLA WEINBERG PARTNERS CLASS A,Financials,Equity,"278,783.91",0.00,"278,783.91","15,849.00",17.59,United States,NASDAQ,USD,1.00,--
ROOT,ROOT INC CLASS A,Financials,Equity,"278,793.58",0.00,"278,793.58","2,027.00",137.54,United States,NASDAQ,USD,1.00,--
TNK,TEEKAY TANKERS LTD CLASS A,Energy,Equity,"279,685.28",0.00,"279,685.28","6,322.00",44.24,Bermuda,New York Stock Exchange Inc.,USD,1.00,--
SCSC,SCANSOURCE INC,Information Technology,Equity,"279,785.31",0.00,"279,785.31","6,763.00",41.37,United States,NASDAQ,USD,1.00,--
CRMD,CORMEDIX INC,Health Care,Equity,"280,017.66",0.00,"280,017.66","22,206.00",12.61,United States,NASDAQ,USD,1.00,--
MFA,MFA FINANCIAL INC,Financials,Equity,"276,606.72",0.00,"276,606.72","29,552.00",9.36,United States,New York Stock Exchange Inc.,USD,1.00,--
JAMF,JAMF HOLDING CORP,Information Technology,Equity,"274,123.44",0.00,"274,123.44","25,812.00",10.62,United States,NASDAQ,USD,1.00,--
VSAT,VIASAT INC,Information Technology,Equity,"274,327.62",0.00,"274,327.62","30,858.00",8.89,United States,NASDAQ,USD,1.00,--
RDVT,RED VIOLET INC,Information Technology,Equity,"274,810.80",0.00,"274,810.80","5,730.00",47.96,United States,NASDAQ,USD,1.00,--
TXG,10X GENOMICS INC CLASS A,Health Care,Equity,"272,470.99",0.00,"272,470.99","29,909.00",9.11,United States,NASDAQ,USD,1.00,--
VRDN,VIRIDIAN THERAPEUTICS ORS INC,Health Care,Equity,"272,685.95",0.00,"272,685.95","18,871.00",14.45,United States,NASDAQ,USD,1.00,--
PCT,PURECYCLE TECHNOLOGIES INC,Materials,Equity,"271,011.96",0.00,"271,011.96","27,486.00",9.86,United States,NASDAQ,USD,1.00,--
AMSC,AMERICAN SUPERCONDUCTOR CORP,Industrials,Equity,"269,397.72",0.00,"269,397.72","8,962.00",30.06,United States,NASDAQ,USD,1.00,--
AMPH,AMPHASTAR PHARMACEUTICALS INC,Health Care,Equity,"269,671.68",0.00,"269,671.68","10,368.00",26.01,United States,NASDAQ,USD,1.00,--
VITL,VITAL FARMS INC,Consumer Staples,Equity,"270,306.80",0.00,"270,306.80","8,636.00",31.30,United States,NASDAQ,USD,1.00,--
UNIT,UNITI GROUP INC,Real Estate,Equity,"270,438.21",0.00,"270,438.21","61,047.00",4.43,United States,NASDAQ,USD,1.00,--
BJRI,BJS RESTAURANTS INC,Consumer Discretionary,Equity,"267,931.26",0.00,"267,931.26","5,958.00",44.97,United States,NASDAQ,USD,1.00,--
PENG,PENGUIN SOLUTIONS INC,Information Technology,Equity,"268,590.40",0.00,"268,590.40","13,960.00",19.24,United States,NASDAQ,USD,1.00,--
GRAL,GRAIL INC,Health Care,Equity,"269,233.20",0.00,"269,233.20","6,984.00",38.55,United States,NASDAQ,USD,1.00,--
RDFN,REDFIN CORP,Real Estate,Equity,"269,249.55",0.00,"269,249.55","26,791.00",10.05,United States,NASDAQ,USD,1.00,--
LC,LENDINGCLUB CORP,Financials,Equity,"266,573.10",0.00,"266,573.10","25,485.00",10.46,United States,New York Stock Exchange Inc.,USD,1.00,--
APOG,APOGEE ENTERPRISES INC,Industrials,Equity,"267,344.74",0.00,"267,344.74","6,901.00",38.74,United States,NASDAQ,USD,1.00,--
CIM,CHIMERA INVESTMENT CORP,Financials,Equity,"265,090.95",0.00,"265,090.95","19,857.00",13.35,United States,New York Stock Exchange Inc.,USD,1.00,--
PRLB,PROTO LABS INC,Industrials,Equity,"265,248.72",0.00,"265,248.72","7,062.00",37.56,United States,New York Stock Exchange Inc.,USD,1.00,--
LFST,LIFESTANCE HEALTH GROUP INC,Health Care,Equity,"265,583.56",0.00,"265,583.56","44,561.00",5.96,United States,NASDAQ,USD,1.00,--
PRCH,PORCH GROUP INC,Information Technology,Equity,"263,616.39",0.00,"263,616.39","27,837.00",9.47,United States,NASDAQ,USD,1.00,--
WGO,WINNEBAGO INDUSTRIES INC,Consumer Discretionary,Equity,"263,872.15",0.00,"263,872.15","7,745.00",34.07,United States,New York Stock Exchange Inc.,USD,1.00,--
NN,NEXTNAV INC,Information Technology,Equity,"263,966.11",0.00,"263,966.11","22,697.00",11.63,United States,NASDAQ,USD,1.00,--
COLL,COLLEGIUM PHARMACEUTICAL INC,Health Care,Equity,"262,660.78",0.00,"262,660.78","8,986.00",29.23,United States,NASDAQ,USD,1.00,--
SBSI,SOUTHSIDE BANCSHARES INC,Financials,Equity,"262,903.04",0.00,"262,903.04","9,376.00",28.04,United States,New York Stock Exchange Inc.,USD,1.00,--
ATEN,A10 NETWORKS INC,Information Technology,Equity,"262,936.20",0.00,"262,936.20","14,780.00",17.79,United States,New York Stock Exchange Inc.,USD,1.00,--
LINC,LINCOLN EDUCATIONAL SERVICES CORP,Consumer Discretionary,Equity,"263,015.72",0.00,"263,015.72","11,332.00",23.21,United States,NASDAQ,USD,1.00,--
SCS,STEELCASE INC CLASS A,Industrials,Equity,"263,021.04",0.00,"263,021.04","25,002.00",10.52,United States,New York Stock Exchange Inc.,USD,1.00,--
DHC,DIVERSIFIED HEALTHCARE TRUST,Real Estate,Equity,"263,067.56",0.00,"263,067.56","81,698.00",3.22,United States,NASDAQ,USD,1.00,--
DOLE,DOLE PLC,Consumer Staples,Equity,"263,069.72",0.00,"263,069.72","18,631.00",14.12,Ireland,New York Stock Exchange Inc.,USD,1.00,--
CXM,SPRINKLR INC CLASS A,Information Technology,Equity,"260,424.45",0.00,"260,424.45","30,459.00",8.55,United States,New York Stock Exchange Inc.,USD,1.00,--
ARR,ARMOUR RESIDENTIAL REIT INC,Financials,Equity,"260,492.34",0.00,"260,492.34","15,874.00",16.41,United States,New York Stock Exchange Inc.,USD,1.00,--
NTGR,NETGEAR INC,Information Technology,Equity,"261,340.20",0.00,"261,340.20","8,668.00",30.15,United States,NASDAQ,USD,1.00,--
USPH,US PHYSICAL THERAPY INC,Health Care,Equity,"258,782.04",0.00,"258,782.04","3,498.00",73.98,United States,New York Stock Exchange Inc.,USD,1.00,--
CWH,CAMPING WORLD HOLDINGS INC CLASS A,Consumer Discretionary,Equity,"258,935.63",0.00,"258,935.63","14,771.00",17.53,United States,New York Stock Exchange Inc.,USD,1.00,--
AMWD,AMERICAN WOODMARK CORP,Industrials,Equity,"259,418.95",0.00,"259,418.95","4,721.00",54.95,United States,NASDAQ,USD,1.00,--
TRS,TRIMAS CORP,Materials,Equity,"257,450.31",0.00,"257,450.31","9,763.00",26.37,United States,NASDAQ,USD,1.00,--
UMH,UMH PROPERTIES INC,Real Estate,Equity,"257,501.10",0.00,"257,501.10","15,410.00",16.71,United States,New York Stock Exchange Inc.,USD,1.00,--
SPHR,SPHERE ENTERTAINMENT CLASS A,Communication,Equity,"258,599.04",0.00,"258,599.04","6,816.00",37.94,United States,New York Stock Exchange Inc.,USD,1.00,--
SIBN,SI BONE INC,Health Care,Equity,"258,627.60",0.00,"258,627.60","13,684.00",18.90,United States,NASDAQ,USD,1.00,--
VSTS,VESTIS CORP,Industrials,Equity,"256,047.30",0.00,"256,047.30","40,070.00",6.39,United States,New York Stock Exchange Inc.,USD,1.00,--
HLIO,HELIOS TECHNOLOGIES INC,Industrials,Equity,"256,144.40",0.00,"256,144.40","8,065.00",31.76,United States,New York Stock Exchange Inc.,USD,1.00,--
ELVN,ENLIVEN THERAPEUTICS INC,Health Care,Equity,"256,286.64",0.00,"256,286.64","11,724.00",21.86,United States,NASDAQ,USD,1.00,--
OCFC,OCEANFIRST FINANCIAL CORP,Financials,Equity,"256,493.82",0.00,"256,493.82","15,026.00",17.07,United States,NASDAQ,USD,1.00,--
NEXT,NEXTDECADE CORP,Energy,Equity,"256,809.24",0.00,"256,809.24","31,242.00",8.22,United States,NASDAQ,USD,1.00,--
GERN,GERON CORP,Health Care,Equity,"256,870.84",0.00,"256,870.84","163,612.00",1.57,United States,NASDAQ,USD,1.00,--
NEO,NEOGENOMICS INC,Health Care,Equity,"254,798.72",0.00,"254,798.72","34,064.00",7.48,United States,NASDAQ,USD,1.00,--
IMKTA,INGLES MARKETS INC CLASS A,Consumer Staples,Equity,"255,155.78",0.00,"255,155.78","4,187.00",60.94,United States,NASDAQ,USD,1.00,--
UVE,UNIVERSAL INSURANCE HOLDINGS INC,Financials,Equity,"253,238.46",0.00,"253,238.46","9,129.00",27.74,United States,New York Stock Exchange Inc.,USD,1.00,--
WULF,TERAWULF INC,Information Technology,Equity,"251,385.12",0.00,"251,385.12","66,504.00",3.78,United States,NASDAQ,USD,1.00,--
FSLY,FASTLY INC CLASS A,Information Technology,Equity,"252,142.92",0.00,"252,142.92","32,661.00",7.72,United States,New York Stock Exchange Inc.,USD,1.00,--
SPRY,ARS PHARMACEUTICALS INC,Health Care,Equity,"250,148.48",0.00,"250,148.48","17,216.00",14.53,United States,NASDAQ,USD,1.00,--
TWO,TWO HARBORS INVESTMENT CORP,Financials,Equity,"250,432.28",0.00,"250,432.28","23,828.00",10.51,United States,New York Stock Exchange Inc.,USD,1.00,--
AAMI,ACADIAN ASSET MANAGEMENT INC,Financials,Equity,"250,551.28",0.00,"250,551.28","8,456.00",29.63,United States,New York Stock Exchange Inc.,USD,1.00,--
IRON,DISC MEDICINE INC,Health Care,Equity,"251,077.80",0.00,"251,077.80","5,297.00",47.40,United States,NASDAQ,USD,1.00,--
PDM,PIEDMONT OFFICE REALTY TRUST REIT,Real Estate,Equity,"248,510.92",0.00,"248,510.92","33,628.00",7.39,United States,New York Stock Exchange Inc.,USD,1.00,--
SBH,SALLY BEAUTY HOLDINGS INC,Consumer Discretionary,Equity,"249,307.09",0.00,"249,307.09","27,487.00",9.07,United States,New York Stock Exchange Inc.,USD,1.00,--
IART,INTEGRA LIFESCIENCES HOLDINGS CORP,Health Care,Equity,"249,429.12",0.00,"249,429.12","19,128.00",13.04,United States,NASDAQ,USD,1.00,--
OXM,OXFORD INDUSTRIES INC,Consumer Discretionary,Equity,"246,661.84",0.00,"246,661.84","4,556.00",54.14,United States,New York Stock Exchange Inc.,USD,1.00,--
IMVT,IMMUNOVANT INC,Health Care,Equity,"246,854.72",0.00,"246,854.72","15,988.00",15.44,United States,NASDAQ,USD,1.00,--
CCB,COASTAL FINANCIAL CORP,Financials,Equity,"247,139.40",0.00,"247,139.40","2,770.00",89.22,United States,NASDAQ,USD,1.00,--
FMBH,FIRST MID BANCSHARES INC,Financials,Equity,"247,359.27",0.00,"247,359.27","6,873.00",35.99,United States,NASDAQ,USD,1.00,--
ECPG,ENCORE CAPITAL GROUP INC,Financials,Equity,"247,601.61",0.00,"247,601.61","6,453.00",38.37,United States,NASDAQ,USD,1.00,--
AAT,AMERICAN ASSETS TRUST REIT INC,Real Estate,Equity,"247,643.73",0.00,"247,643.73","12,339.00",20.07,United States,New York Stock Exchange Inc.,USD,1.00,"Jan 01, 1970"
PNTG,PENNANT GROUP INC,Health Care,Equity,"247,676.40",0.00,"247,676.40","8,520.00",29.07,United States,NASDAQ,USD,1.00,--
ATRO,ASTRONICS CORP,Industrials,Equity,"245,159.85",0.00,"245,159.85","7,635.00",32.11,United States,NASDAQ,USD,1.00,--
EVH,EVOLENT HEALTH INC CLASS A,Health Care,Equity,"245,239.65",0.00,"245,239.65","28,683.00",8.55,United States,New York Stock Exchange Inc.,USD,1.00,--
SRCE,1ST SOURCE CORP,Financials,Equity,"243,745.81",0.00,"243,745.81","4,007.00",60.83,United States,NASDAQ,USD,1.00,--
XPEL,XPEL INC,Consumer Discretionary,Equity,"244,043.80",0.00,"244,043.80","6,578.00",37.10,United States,NASDAQ,USD,1.00,--
NG,NOVAGOLD RESOURCES INC,Materials,Equity,"244,574.98",0.00,"244,574.98","64,874.00",3.77,Canada,Nyse Mkt Llc,USD,1.00,--
GABC,GERMAN AMERICAN BANCORP INC,Financials,Equity,"244,582.66",0.00,"244,582.66","6,433.00",38.02,United States,NASDAQ,USD,1.00,--
CNA,CNA FINANCIAL CORP,Financials,Equity,"242,164.86",0.00,"242,164.86","5,043.00",48.02,United States,New York Stock Exchange Inc.,USD,1.00,--
KSS,KOHLS CORP,Consumer Discretionary,Equity,"243,106.65",0.00,"243,106.65","29,045.00",8.37,United States,New York Stock Exchange Inc.,USD,1.00,--
VICR,VICOR CORP,Industrials,Equity,"241,087.77",0.00,"241,087.77","5,493.00",43.89,United States,NASDAQ,USD,1.00,--
DCOM,DIME COMMUNITY BANCSHARES INC,Financials,Equity,"241,694.97",0.00,"241,694.97","9,271.00",26.07,United States,NASDAQ,USD,1.00,--
NAGE,NIAGEN BIOSCIENCE INC,Health Care,Equity,"241,702.04",0.00,"241,702.04","20,518.00",11.78,United States,NASDAQ,USD,1.00,--
OBK,ORIGIN BANCORP INC,Financials,Equity,"238,976.11",0.00,"238,976.11","6,949.00",34.39,United States,New York Stock Exchange Inc.,USD,1.00,--
HLX,HELIX ENERGY SOLUTIONS GROUP INC,Energy,Equity,"237,661.49",0.00,"237,661.49","35,419.00",6.71,United States,New York Stock Exchange Inc.,USD,1.00,--
FBRT,FRANKLIN BSP REALTY TRUST INC,Financials,Equity,"238,066.33",0.00,"238,066.33","21,781.00",10.93,United States,New York Stock Exchange Inc.,USD,1.00,--
EFC,ELLINGTON FINANCIAL INC,Financials,Equity,"236,639.16",0.00,"236,639.16","18,916.00",12.51,United States,New York Stock Exchange Inc.,USD,1.00,--
CWENA,CLEARWAY ENERGY INC CLASS A,Utilities,Equity,"237,056.86",0.00,"237,056.86","8,234.00",28.79,United States,New York Stock Exchange Inc.,USD,1.00,--
UCTT,ULTRA CLEAN HOLDINGS INC,Information Technology,Equity,"234,417.15",0.00,"234,417.15","11,385.00",20.59,United States,NASDAQ,USD,1.00,--
SAH,SONIC AUTOMOTIVE INC CLASS A,Consumer Discretionary,Equity,"234,513.00",0.00,"234,513.00","3,303.00",71.00,United States,New York Stock Exchange Inc.,USD,1.00,--
ASTE,ASTEC INDUSTRIES INC,Industrials,Equity,"235,792.45",0.00,"235,792.45","5,917.00",39.85,United States,NASDAQ,USD,1.00,--
MODG,TOPGOLF CALLAWAY BRANDS CORP,Consumer Discretionary,Equity,"232,898.99",0.00,"232,898.99","37,747.00",6.17,United States,New York Stock Exchange Inc.,USD,1.00,--
CECO,CECO ENVIRONMENTAL CORP,Industrials,Equity,"232,490.82",0.00,"232,490.82","8,369.00",27.78,United States,NASDAQ,USD,1.00,--
LOB,LIVE OAK BANCSHARES INC,Financials,Equity,"232,542.32",0.00,"232,542.32","8,392.00",27.71,United States,New York Stock Exchange Inc.,USD,1.00,--
HG,HAMILTON INSURANCE GROUP LTD CLASS,Financials,Equity,"229,734.66",0.00,"229,734.66","10,433.00",22.02,United States,New York Stock Exchange Inc.,USD,1.00,--
THR,THERMON GROUP HOLDINGS INC,Industrials,Equity,"230,622.00",0.00,"230,622.00","8,670.00",26.60,United States,New York Stock Exchange Inc.,USD,1.00,--
AESI,ATLAS ENERGY SOLUTIONS INC,Energy,Equity,"231,115.68",0.00,"231,115.68","17,833.00",12.96,United States,New York Stock Exchange Inc.,USD,1.00,--
OLO,OLO INC CLASS A,Information Technology,Equity,"228,309.32",0.00,"228,309.32","26,486.00",8.62,United States,New York Stock Exchange Inc.,USD,1.00,--
